destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,car,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
Home,Alone,Sunny,80,6PM,CoffeeHouse,1d,Female,50plus,Single,0,Graduatedegree(MastersorDoctorate),Unemployed,$12500-$24999,?,never,4~8,1~3,1~3,never,1,1,0,0,1,1
Home,Alone,Snowy,30,6PM,CoffeeHouse,1d,Female,50plus,Single,0,Graduatedegree(MastersorDoctorate),Unemployed,$12500-$24999,?,never,4~8,1~3,1~3,never,1,1,0,1,0,0
Home,Alone,Sunny,80,10PM,Carryout&Takeaway,1d,Female,50plus,Single,0,Graduatedegree(MastersorDoctorate),Unemployed,$12500-$24999,?,never,4~8,1~3,1~3,never,1,0,0,0,1,0
Work,Alone,Sunny,55,7AM,CoffeeHouse,1d,Female,50plus,Single,0,Graduatedegree(MastersorDoctorate),Unemployed,$12500-$24999,?,never,4~8,1~3,1~3,never,1,1,1,0,1,1
Work,Alone,Sunny,55,7AM,Bar,1d,Female,50plus,Single,0,Graduatedegree(MastersorDoctorate),Unemployed,$12500-$24999,?,never,4~8,1~3,1~3,never,1,1,1,0,1,0
Work,Alone,Sunny,80,7AM,CoffeeHouse,1d,Female,50plus,Single,0,Graduatedegree(MastersorDoctorate),Unemployed,$12500-$24999,?,never,4~8,1~3,1~3,never,1,1,0,1,0,1
Work,Alone,Sunny,30,7AM,Bar,1d,Female,50plus,Single,0,Graduatedegree(MastersorDoctorate),Unemployed,$12500-$24999,?,never,4~8,1~3,1~3,never,1,0,0,0,1,0
Work,Alone,Sunny,30,7AM,Restaurant(<20),1d,Female,50plus,Single,0,Graduatedegree(MastersorDoctorate),Unemployed,$12500-$24999,?,never,4~8,1~3,1~3,never,1,1,1,0,1,0
Work,Alone,Snowy,30,7AM,Carryout&Takeaway,1d,Female,50plus,Single,0,Graduatedegree(MastersorDoctorate),Unemployed,$12500-$24999,?,never,4~8,1~3,1~3,never,1,1,1,0,1,0
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Female,50plus,Single,0,Graduatedegree(MastersorDoctorate),Unemployed,$12500-$24999,?,never,4~8,1~3,1~3,never,1,1,1,0,1,0
Work,Alone,Sunny,80,7AM,Restaurant(<20),2h,Female,50plus,Single,0,Graduatedegree(MastersorDoctorate),Unemployed,$12500-$24999,?,never,4~8,1~3,1~3,never,1,0,0,1,0,0
NoUrgentPlace,Alone,Sunny,55,6PM,CoffeeHouse,1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,0,0,0,1,1
NoUrgentPlace,Friend(s),Sunny,30,10PM,CoffeeHouse,1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,0,0,0,1,1
NoUrgentPlace,Alone,Sunny,55,10PM,Restaurant(20-50),1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,0,0,0,1,1
NoUrgentPlace,Friend(s),Rainy,55,6PM,Restaurant(<20),2h,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,0,0,0,1,1
NoUrgentPlace,Partner,Sunny,80,10AM,Restaurant(<20),2h,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,1,0,0,1,1
NoUrgentPlace,Partner,Rainy,55,10PM,Restaurant(20-50),2h,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,0,0,0,1,0
NoUrgentPlace,Partner,Rainy,55,10PM,Carryout&Takeaway,1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,0,0,0,1,0
NoUrgentPlace,Partner,Snowy,30,2PM,Bar,1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,1,0,0,1,0
Home,Alone,Sunny,80,6PM,CoffeeHouse,2h,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,0,0,1,0,1
Home,Partner,Rainy,55,10PM,Bar,1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,1,0,0,1,0
Home,Alone,Sunny,55,6PM,CoffeeHouse,1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,1,0,1,0,1
Home,Alone,Sunny,55,6PM,Bar,2h,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,1,0,1,0,1
Home,Alone,Sunny,80,6PM,CoffeeHouse,1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,1,0,0,1,1
Home,Alone,Snowy,30,6PM,CoffeeHouse,1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,1,0,1,0,1
Home,Partner,Sunny,55,10PM,Bar,1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,0,0,0,1,0
Home,Alone,Sunny,80,10PM,Carryout&Takeaway,1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,0,0,0,1,1
Work,Alone,Sunny,55,7AM,CoffeeHouse,1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,1,1,0,1,1
Work,Alone,Sunny,55,7AM,Bar,1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,1,1,0,1,0
Work,Alone,Sunny,80,7AM,CoffeeHouse,1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,1,0,1,0,1
Work,Alone,Sunny,30,7AM,Bar,1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,0,0,0,1,0
Work,Alone,Rainy,55,7AM,Bar,1d,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,0,0,0,1,0
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Female,21,Unmarriedpartner,0,Bachelorsdegree,Sales&Related,$25000-$37499,?,1~3,4~8,4~8,1~3,1~3,1,1,1,0,1,1
NoUrgentPlace,Alone,Sunny,80,10AM,CoffeeHouse,1d,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Alone,Sunny,55,6PM,CoffeeHouse,2h,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,0,0,0,1,1
NoUrgentPlace,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Friend(s),Sunny,80,6PM,CoffeeHouse,1d,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,0,0,0,1,1
NoUrgentPlace,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,0,0,0,1,1
NoUrgentPlace,Friend(s),Rainy,55,10PM,Bar,2h,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Friend(s),Snowy,30,10AM,Carryout&Takeaway,1d,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Friend(s),Snowy,30,10PM,Carryout&Takeaway,1d,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Partner,Sunny,80,10PM,Restaurant(<20),1d,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Partner,Sunny,30,10AM,Bar,1d,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,1,0,0,1,0
NoUrgentPlace,Partner,Rainy,55,10AM,Carryout&Takeaway,2h,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,0,0,0,1,1
NoUrgentPlace,Partner,Rainy,55,2PM,Restaurant(<20),2h,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Partner,Snowy,30,2PM,CoffeeHouse,2h,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,1,0,0,1,1
Home,Alone,Sunny,30,6PM,Carryout&Takeaway,2h,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,1,0,1,0,1
Home,Alone,Snowy,30,6PM,CoffeeHouse,1d,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,1,0,0,1,1
Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,0,0,0,1,0
Home,Partner,Sunny,80,6PM,CoffeeHouse,1d,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,0,0,1,0,1
Home,Alone,Sunny,80,6PM,Bar,2h,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,0,0,1,0,1
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,1,1,0,1,0
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,1,1,0,1,0
Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,1,1,0,1,1
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,31,Unmarriedpartner,0,Somecollege-nodegree,Sales&Related,$62500-$74999,?,gt8,1~3,1~3,4~8,less1,1,0,0,1,0,1
NoUrgentPlace,Kid(s),Rainy,55,6PM,Carryout&Takeaway,2h,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Kid(s),Rainy,55,10PM,Bar,1d,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,1,0,0,1,0
NoUrgentPlace,Kid(s),Snowy,30,6PM,Bar,1d,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,1,0,0,1,0
NoUrgentPlace,Alone,Sunny,80,10AM,CoffeeHouse,1d,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Alone,Sunny,55,6PM,CoffeeHouse,2h,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,0,0,0,1,1
NoUrgentPlace,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Friend(s),Sunny,80,6PM,CoffeeHouse,1d,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,0,0,0,1,1
NoUrgentPlace,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,0,0,0,1,0
NoUrgentPlace,Friend(s),Rainy,55,10PM,Bar,2h,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Friend(s),Snowy,30,10AM,Carryout&Takeaway,1d,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Friend(s),Snowy,30,10PM,Carryout&Takeaway,1d,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,1,0,0,1,0
NoUrgentPlace,Kid(s),Sunny,80,2PM,Restaurant(20-50),1d,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,0,0,0,1,1
NoUrgentPlace,Kid(s),Sunny,55,2PM,CoffeeHouse,1d,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,1,0,0,1,1
Home,Alone,Sunny,30,6PM,Carryout&Takeaway,2h,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,1,0,1,0,1
Home,Alone,Snowy,30,6PM,CoffeeHouse,1d,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,1,0,0,1,0
Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,0,0,0,1,0
Home,Alone,Sunny,80,6PM,Bar,2h,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,0,0,1,0,1
Home,Partner,Sunny,30,10PM,Carryout&Takeaway,2h,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,1,0,0,1,1
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,1,1,0,1,0
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,1,1,0,1,0
Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,1,1,0,1,0
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Female,41,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Business&Financial,$75000-$87499,?,less1,1~3,gt8,4~8,less1,1,0,0,1,0,1
NoUrgentPlace,Alone,Sunny,80,10AM,CoffeeHouse,1d,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Alone,Sunny,55,6PM,CoffeeHouse,2h,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,0,0,0,1,0
NoUrgentPlace,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,1,0,0,1,0
NoUrgentPlace,Friend(s),Sunny,80,6PM,CoffeeHouse,1d,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,0,0,0,1,1
NoUrgentPlace,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,0,0,0,1,0
NoUrgentPlace,Friend(s),Rainy,55,10PM,Bar,2h,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,1,0,0,1,0
NoUrgentPlace,Friend(s),Snowy,30,10AM,Carryout&Takeaway,1d,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Friend(s),Snowy,30,10PM,Carryout&Takeaway,1d,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Partner,Sunny,80,10PM,Restaurant(<20),1d,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Partner,Sunny,30,10AM,Bar,1d,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,1,0,0,1,1
NoUrgentPlace,Partner,Rainy,55,10AM,Carryout&Takeaway,2h,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,0,0,0,1,1
NoUrgentPlace,Partner,Rainy,55,2PM,Restaurant(<20),2h,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,1,0,0,1,0
NoUrgentPlace,Partner,Snowy,30,2PM,CoffeeHouse,2h,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,1,0,0,1,1
Home,Alone,Sunny,30,6PM,Carryout&Takeaway,2h,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,1,0,1,0,1
Home,Alone,Snowy,30,6PM,CoffeeHouse,1d,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,1,0,0,1,0
Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,0,0,0,1,0
Home,Partner,Sunny,80,6PM,CoffeeHouse,1d,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,0,0,1,0,1
Home,Alone,Sunny,80,6PM,Bar,2h,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,0,0,1,0,0
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,1,1,0,1,0
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,1,1,0,1,0
Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,1,1,0,1,0
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Female,31,Marriedpartner,0,Somecollege-nodegree,Computer&Mathematical,$100000orMore,?,less1,less1,gt8,4~8,less1,1,0,0,1,0,1
NoUrgentPlace,Kid(s),Rainy,55,6PM,Carryout&Takeaway,2h,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,1,0,0,1,1
NoUrgentPlace,Kid(s),Rainy,55,10PM,Bar,1d,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,1,0,0,1,0
NoUrgentPlace,Kid(s),Snowy,30,6PM,Bar,1d,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,1,0,0,1,1
NoUrgentPlace,Alone,Sunny,80,10AM,CoffeeHouse,1d,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,1,0,0,1,1
NoUrgentPlace,Alone,Sunny,55,6PM,CoffeeHouse,2h,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,0,0,0,1,0
NoUrgentPlace,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,1,0,0,1,1
NoUrgentPlace,Friend(s),Sunny,80,6PM,CoffeeHouse,1d,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,0,0,0,1,1
NoUrgentPlace,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,0,0,0,1,1
NoUrgentPlace,Friend(s),Rainy,55,10PM,Bar,2h,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,1,0,0,1,0
NoUrgentPlace,Friend(s),Snowy,30,10AM,Carryout&Takeaway,1d,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,1,0,0,1,1
NoUrgentPlace,Friend(s),Snowy,30,10PM,Carryout&Takeaway,1d,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,1,0,0,1,1
NoUrgentPlace,Kid(s),Sunny,80,2PM,Restaurant(20-50),1d,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,0,0,0,1,0
NoUrgentPlace,Kid(s),Sunny,55,2PM,CoffeeHouse,1d,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,1,0,0,1,0
Home,Alone,Sunny,30,6PM,Carryout&Takeaway,2h,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,1,0,1,0,1
Home,Alone,Snowy,30,6PM,CoffeeHouse,1d,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,1,0,0,1,0
Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,0,0,0,1,0
Home,Alone,Sunny,80,6PM,Bar,2h,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,0,0,1,0,0
Home,Partner,Sunny,30,10PM,Carryout&Takeaway,2h,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,1,0,0,1,1
Work,Alone,Rainy,55,7AM,Restaurant(<20),2h,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,1,1,0,1,1
Work,Alone,Snowy,30,7AM,Restaurant(<20),2h,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,1,1,0,1,0
Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,1,1,0,1,1
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,36,Marriedpartner,1,Bachelorsdegree,Computer&Mathematical,$50000-$62499,?,1~3,never,1~3,4~8,never,1,0,0,1,0,1
NoUrgentPlace,Kid(s),Rainy,55,6PM,Carryout&Takeaway,2h,Female,31,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Education&Training&Library,$12500-$24999,?,never,1~3,less1,1~3,1~3,1,1,0,0,1,0
NoUrgentPlace,Kid(s),Rainy,55,10PM,Bar,1d,Female,31,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Education&Training&Library,$12500-$24999,?,never,1~3,less1,1~3,1~3,1,1,0,0,1,0
NoUrgentPlace,Kid(s),Snowy,30,6PM,Bar,1d,Female,31,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Education&Training&Library,$12500-$24999,?,never,1~3,less1,1~3,1~3,1,1,0,0,1,0
NoUrgentPlace,Alone,Sunny,80,10AM,CoffeeHouse,1d,Female,31,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Education&Training&Library,$12500-$24999,?,never,1~3,less1,1~3,1~3,1,1,0,0,1,1
NoUrgentPlace,Alone,Sunny,55,6PM,CoffeeHouse,2h,Female,31,Marriedpartner,1,Graduatedegree(MastersorDoctorate),Education&Training&Library,$12500-$24999,?,never,1~3,less1,1~3,1~3,1,0,0,0,1,1
